smiles,mp
O=C1OC(C2=CC=CC=C12)C1=CC=CC=C1,117.0
OC(=O)CCN1C(=O)C2=CC=CC=C2C1=O,152.0
NC(=O)CC1=CN=CC=C1,123.0
CC(C)(C)C1=NN(C(=O)C1)C1=CC=CC=C1,110.5
CC(C)(C)C1=NNC(=O)C1,210.0
OC(=O)CC1=CSC=C1,79.0
CC(=O)NC1=CC=C(C=C1)N1C=NN=C1,285.0
OC1=CC=C(C=C1)C1SCCS1,118.0
CC(Br)C1=CC=C(C=C1)C(O)=O,155.5
N#CC1=CC=C(C=C1)C1=NNC=C1,141.0
CC(=O)C1=CC=C(C=C1)N1C=CN=C1,116.0
OC1=CC=C(C=C1)N1CCNCC1,221.0
NC1=CC=C(C=C1)N1CCCCC1,27.0
CC(=O)C1=CC=C(C=C1)N1CCCC1,129.0
C1CCN(C1)C1=CC=NC=C1,56.0
NCCC1=CC=C(C=C1)S(N)(=O)=O,151.0
OC(=O)C1=CC=C(CCCl)C=C1,188.0
NC1=CC=C(OC2=CC=CC=C2Cl)C=C1,82.0
NNC(=S)NC1=CC=CC=C1Cl,138.0
OCCC1=CC=NC=C1,9.0
COCCC1=CC=C(O)C=C1,44.0
CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=N1,109.0
CC(=O)C=CC1=CC=CS1,23.5
NNC(=S)NC1=CC(Cl)=CC=C1,131.5
CC(=O)NC1=CC=C(C=C1)C1=CSC(N)=N1,250.0
BrC1=C(OCC2=CC=CC=C2)N=C(N=C1)N1CCOCC1,115.0
CC(=O)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,126.0
ClC1=CC=C(C=C1)C(=O)C1=CC=NC=C1,108.0
OC(=O)CCCC(=O)C1=CC=C(F)C=C1,143.0
FC1=CC=C(C=C1)C(=O)C1=CC=NC=C1,86.0
COC1=CC=C(C=C1)C1=CC(=NC(=C1)C1=CC=CC=N1)C1=CC=CC=N1,162.0
CC1=CC=C(NC(=S)NN)C=C1,135.5
OC(=O)C1=CC=C(CN2CCOCC2)C=C1,181.0
CC(=O)C1=CC=C(OCC2=CC=C(C=C2)[N+]([O-])=O)C=C1,130.0
[O-][N+](=O)C1=CC=C(COC2=CC=C(C=O)C=C2)C=C1,130.0
[O-][N+](=O)C1=CC=C(C=C1)C1=CSN=N1,209.0
NC(=O)C1=CC=C(OC2CCNCC2)C=C1,228.0
IC1=CN=C(C=C1)N1CCOCC1,133.0
ClC1=NC=NC(=C1)N1CCOCC1,149.5
O=C(NC1CCC(=O)CC1)OCC1=CC=CC=C1,82.0
CC(C)(C)OC(=O)NC1=CC=NC=C1I,81.0
CC(C)(C)OC(=O)NC1CCNCC1,164.0
CC(C)(C)OC(=O)NC1=CC=NC=C1,148.5
BrCC(=O)C1=CC=C(C=C1)C#N,94.0
BrCC1=CC=C(C=C1)C#N,115.0
OC(=O)CC1=CC=C(CBr)C=C1,179.0
OC(=O)C1=CC=C(OC(F)F)C=C1,169.5
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(Cl)=O,60.0
OCC1=CC=C(OCC(O)=O)C=C1,111.5
COC(=O)C1=CC=C(C=C1)N=C=S,48.0
CNC1=CC=NC=C1,126.0
CS(=O)(=O)C1=CC=C(C=C1)S(Cl)(=O)=O,160.5
CS(=O)(=O)C1=CC=C(CC(O)=O)C=C1,136.0
CS(=O)(=O)NC1=CC=C(C=C1)C#N,194.0
CSC1=CC=C(C=C1)C(C)=O,81.0
CSC1=CC=C(CO)C=C1,42.0
CSC1=CC=C(O)C=C1C,56.0
CSC1=CC=C(O)C=C1,86.0
CSC1=CC=C(S)C=C1,13.0
CCCCCCCCOC1=CC=C(O)C=C1,80.0
ClS(=O)(=O)C1=CC(=CS1)S(=O)(=O)C1=CC=CC=C1,102.0
CC1=CC=C(CCCC(O)=O)C=C1,57.0
CC(C)(C)OC1=CC=C(O)C=C1,152.0
NC(=O)C1=CC=C(OC(F)(F)F)C=C1,155.5
NS(=O)(=O)C1=CC=C(OC(F)(F)F)C=C1,147.0
FC(F)(F)OC1=CC=C(CBr)C=C1,23.0
OC1=CC=C(OC(F)(F)F)C=C1,17.5
FC(F)(F)OC1=CC=C(C=C1)N=C=O,-29.0
OC(=O)CC1=CC=C(OC(F)(F)F)C=C1,87.0
FC(F)(F)OC1=CC=C(CC#N)C=C1,29.0
CC(=O)NC1=CC=C(C=C1)C(F)(F)F,152.0
NS(=O)(=O)C1=CC=C(C=C1)C(F)(F)F,180.0
FC(F)(F)C1=CC=C(C=C1)S(Cl)(=O)=O,31.0
OC(C1=CC=CC=C1)C1=CC=C(C=C1)C(F)(F)F,60.0
FC(F)(F)C1=CC=C(C=C1)C#N,38.0
FC(F)(F)C1=CC=C(C=C1)C(Cl)=O,-3.0
OCC1=CC=C(C=C1)C(F)(F)F,19.0
FC(F)(F)C1=CC=C(CBr)C=C1,31.0
NNC1=CC=C(C=C1)C(F)(F)F,62.0
CC(=O)C1=CC=C(SC(F)(F)F)C=C1,30.0
FC(F)(F)SC1=CC=C(C=O)C=C1,30.0
C[Si](C)(C)C#CC1=CC=C(C=C1)C(O)=O,156.0
FC(F)(F)C(C1=CC2=C(C=C1)C(=O)OC2=O)(C1=CC=C2C(=O)OC(=O)C2=C1)C(F)(F)F,245.5
OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,95.5
FC(F)(F)C(=O)CC(=O)C1=CC=CO1,20.5
OC(=O)CC(O)(C(F)(F)F)C(F)(F)F,87.0
CC(O)(CC(O)=O)C(F)(F)F,40.0
COC1=CC=C(C=C1)C(O)(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,79.0
CC1=CC=C(C=C1)C(O)(C1=CC=C(C)C=C1)C1=CC=C(C)C=C1,95.0
CC1=CC(\C=C\C2=CC=C(C=C2)C2=CC=C(\C=C\C3=C(C)C=CC(C)=C3)C=C2)=C(C)C=C1,198.0
CCN(CC)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(CC)CC,94.0
NC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(N)C=C1,247.0
BrC1=CC=C(C=C1)C(=O)C(=O)C1=CC=C(Br)C=C1,225.0
OC(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,92.0
ClCCCC(=O)C1=CC=C(Cl)C=C1,30.0
ClC1=CC=C(\C=C\C(=O)C2=CC=C(Cl)C=C2)C=C1,158.0
OC(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,47.0
FC1=CC=C(C=C1)C(=O)C(=O)C1=CC=C(F)C=C1,121.0
OC(=O)C1CCC(F)(F)CC1,105.5
FC1(F)CCC(=O)CC1,39.0
OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1,223.0
IC1=CC=C(C=C1)C1=CC=C(I)C=C1,207.0
CC(C)C1=CC=C(C=C1)C1=CC=C(C=C1)C(C)C,66.0
COC1=CC=C(C=C1)C(O)C1=CC=C(OC)C=C1,70.0
COC1=CC=C(C=C1)C(=O)C1=CC=C(OC)C=C1,144.0
COC1=CC=C(\C=C\C(=O)C2=CC=C(OC)C=C2)C=C1,101.0
COC1=CC=C(NC2=CC=C(OC)C=C2)C=C1,102.0
COC1=CC=C(C=C1)C(Cl)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,124.0
CC1(C)CN(NC1=O)C1=CC=CC=C1,169.5
CC1(C)COC(=N1)C1=CC=CC=C1,22.0
CC1=CC=C(C=C1)C(O)C1=CC=C(C)C=C1,71.0
CC1=CC=C(C=C1)C(=O)C(=O)C1=CC=C(C)C=C1,103.0
CC1(C)CCC(=O)CC1,42.0
[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)[N+]([O-])=O,278.0
CCCCCCCCCC1=CC=NC(=C1)C1=CC(CCCCCCCCC)=CC=N1,62.0
O=C(C1=CC=C(OC2=CC=CC=C2)C=C1)C1=CC=C(OC2=CC=CC=C2)C=C1,149.0
O=C(C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,237.5
S(SC1=CC=NC=C1)C1=CC=NC=C1,76.0
CC(C)(C)C1=CC=C(C=C1)C1=CC=C(C=C1)C(C)(C)C,127.5
CC(C)(C)C1=CC=C(CC2=CC=C(C=C2)C(C)(C)C)C=C1,72.0
CC(C)(C)C1=CC(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,156.0
C1CCC2=C(C1)NN=C2,82.0
CC(C)(C)P(C1=CC=CC2=C1OC1=C(C=CC=C1C2(C)C)P(C(C)(C)C)C(C)(C)C)C(C)(C)C,155.0
CC1=CC(Br)=C(Br)C=C1C,86.0
BrC1=C(Br)C=C(S1)C=O,80.0
OC(=O)C1=CC(Br)=C(Br)S1,230.0
ClS(=O)(=O)C1=CC(Br)=C(Br)S1,77.0
COC1=CC(Br)=C(Br)C=C1OC,91.0
CN1C(C)=NC(Cl)=C1Cl,54.0
CN1C=NC(Cl)=C1Cl,54.0
NC1=CC(Cl)=C(Cl)C=C1[N+]([O-])=O,181.0
ClC1=C(Cl)C(=O)NN=C1,202.0
N#CC1=C(N=CN1)C#N,175.0
OC1=CC(F)=C(F)C=C1C#N,162.0
COC1=CC(F)=C(F)C=C1C#N,99.0
CC1=CC(F)=C(F)C=C1N,57.0
CC1=CC(F)=C(F)C=C1C(O)=O,120.0
OC(=O)C1=CC(F)=C(F)C=C1[N+]([O-])=O,165.0
OC1=CC(F)=C(F)C=C1C=O,70.0
COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=C(O)C=C1,289.0
COC1=CC(CO)=C(C=C1OC)[N+]([O-])=O,146.0
COC1=CC(CC#N)=C(C=C1OC)[N+]([O-])=O,111.0
COC1=CC(C=O)=CC(I)=C1OC,64.0
S1N=NC(=C1C1=CC=CC=C1)C1=CC=CC=C1,93.0
SC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,253.0
N1C=NC(=C1C1=CC=CC=C1)C1=CC=CC=C1,232.0
N1C2=C(OC3=C1C=CC=C3P(C1=CC=CC=C1)C1=CC=CC=C1)C(=CC=C2)P(C1=CC=CC=C1)C1=CC=CC=C1,259.0
CSC1=NC(Cl)=CC(Cl)=N1,40.0
CC1=C(Cl)N=CN=C1Cl,58.0
ClC1=CC(Cl)=NC=N1,66.0
OC1=C(C=O)C(Cl)=CC(Cl)=C1,52.0
CC(C)C1=CC2=C(C(C(C)C)=C1O)C(C)(C)CC2(C)C,147.0
COC1=CC(OC)=NC(=N1)S(C)(=O)=O,131.0
O=C1OC2=C(C3=CC=CC=C3)S(=O)(=O)C(=C2O1)C1=CC=CC=C1,227.0
COC1=CC=C(C=C1)C1=COC2=C(C=CC(OC)=C2)C1=O,162.0
CC1=CC=NC2=C1C=CC1=C2N=CC=C1C,194.0
NNC(=S)NCCN1CCOCC1,166.0
NNC(=S)NCCCN1CCOCC1,136.0
NNC(=S)NC1=CC=CC(=C1)C(F)(F)F,121.0
OC1(CCNCC1)C1=CC(=CC=C1)C(F)(F)F,93.0
FC(F)(F)OC1=CC=C(OC2CCNCC2)C=C1,72.0
CC(=O)NC1=CC=C(C=C1Br)C(C)=O,140.0
CC(=O)NC1=CC=C(C=C1[N+]([O-])=O)C(O)=O,225.5
CC(=O)NC1=CC=CC2=C1C1=CC=CC=C1C2=O,263.0
CC(=O)NC1=CC=C(C=C1)C(C)=O,169.0
CN1N(C(=O)C(NC(C)=O)=C1C)C1=CC=CC=C1,201.5
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N=[N+]=[N-],109.0
CC(=O)NCCCC(O)=O,130.0
CC(=O)NC1CCNCC1,141.0
COC1=CC(C=O)=CC=C1OC(C)=O,76.0
CC(=O)OC1=CC=C(C=C)C=C1,7.5
CC(=O)C(C)(CCC(O)=O)CCC(O)=O,123.0
CC(=O)C1=CC=C(C=C1)S(Cl)(=O)=O,84.0
CC(=O)C1=CC=C(C=C1)N=C=O,34.0
C=CC(=O)N1CCOCC1,-8.0
CN1N=C(C)C(N)=C1C,102.0
CC(C)(C)OC(=O)N1CCC(N)CC1,46.0
NCCCCO,17.0
NC1=NC=NC2=C1C=NN2C1=CC=CC=C1,215.5
CSC1=NC=C(C#N)C(N)=N1,241.5
NC1=CC(=C(C=C1)C#N)C(F)(F)F,137.5
NC1=C(F)C(F)=C(C(O)=O)C(F)=C1F,183.0
NC1=CC(Br)=C(O)C(Br)=C1,195.5
NC1=CC(Cl)=NC(Cl)=C1,174.0
CC(=O)NC1=CC=C(N)C=C1Cl,132.0
NC1=CC(F)=C(C=C1)C(O)=O,210.0
NC1=CC(F)=C(O)C=C1,171.0
NC1=C(C=NC=C1)C(F)(F)F,100.0
NC1=C(Cl)C=C(C=C1Cl)C#N,118.0
NC1=C(Cl)C=NC=C1Cl,161.0
CC1=NN=C(C)N1N,197.5
CC1=CC(=CC(Cl)=C1N)C#N,129.0
NC1=C(Cl)C=C(C=C1)C#N,101.0
NC1=C(Cl)C=NC=C1,51.0
CCC1=CC(=CC=C1N)C#N,63.0
NC1=C(F)C=C(C=C1)C(O)=O,215.0
COC1=CC(=CC=C1N)C(O)=O,187.0
CC1=CC(O)=CC=C1N,177.5
NC1=C(C=C(C=C1)C#N)[N+]([O-])=O,160.0
NC1=C(C=NC=C1)[N+]([O-])=O,203.0
[NH2:7][C:6]1=[CH:5][CH:4]=[C:3]([O:8][C:9]2=[CH:10][CH:11]=[C:12]([Cl:15])[CH:13]=[CH:14]2)[CH:2]=[CH:1]1,101.5
NC1=CC(Cl)=NC=C1Br,128.0
CC1=NC(C)=C(Cl)C(N)=N1,165.0
NC1=CC(O)=NC=N1,263.0
NC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,129.0
NC1=CC=C(CO)C=C1,61.0
NC1=C2C=CNC2=CC=C1,107.5
CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(N)C=C1)C(O)=O,125.0
CNS(=O)(=O)CC1=CC=C(N)C=C1,141.0
NC1=C(C=O)C=NC=C1,110.0
NC1=C(CO)C=NC=C1,168.0
NC1=NC=NC=C1C#N,255.0
N1C=NC2=C1C=CC=N2,147.5
NNC(=S)NCC1=CC=CC=C1,129.5
OC1=CC(OCC2=CC=CC=C2)=CC=C1C=O,79.0
OC1=CC(OCC2=CC=CC=C2)=CC=N1,196.0
COC1=CC(=CC=C1OCC1=CC=CC=C1)C(C)=O,86.0
COC1=CC(C=O)=CC=C1OCC1=CC=CC=C1,63.0
COC1=CC(CO)=CC=C1OCC1=CC=CC=C1,72.0
COC1=CC(\C=C\[N+]([O-])=O)=CC=C1OCC1=CC=CC=C1,123.0
COC1=CC(\C=C\C(O)=O)=CC=C1OCC1=CC=CC=C1,192.0
COC1=CC(CC#N)=CC=C1OCC1=CC=CC=C1,69.0
ClC1=NC(OCC2=CC=CC=C2)=C(Br)C=N1,115.0
OC(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1,189.0
O=C(C1=CC=CC=C1)C1=CC=C(OCC2=CC=CC=C2)C=C1,82.0
OCC1=CC=C(OCC2=CC=CC=C2)C=C1,86.0
O=C(OCC1=CC=CC=C1)N1CCNC(=O)C1,120.0
C(OC1=CC=CC2=C1C=CN2)C1=CC=CC=C1,60.0
OC(=O)COC1=CC=C(OCC2=CC=CC=C2)C=C1,139.5
N#CCC1=CC=C(OCC2=CC=CC=C2)C=C1,68.0
CCC(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1,100.0
N#CCC1=CC=C(CC2=CC=CC=C2)C=C1,35.5
N#CCC1=CC=C(C=C1)C1=CC=CC=C1,95.0
NNC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,194.0
[O-][N+](=O)C1=C(F)C=CC(Br)=C1,18.5
CC(=CC1=CC(Br)=CS1)[N+]([O-])=O,89.0
CC(=O)NC1=CC=C(Br)C=C1OC(F)(F)F,136.0
OC1=C(OC(F)(F)F)C=C(Br)C=C1,53.0
OC1=C(C=C(Br)C=C1)C(F)(F)F,84.0
BrCCC(C#N)(C1=CC=CC=C1)C1=CC=CC=C1,68.0
OC(=O)C1=C(F)C(F)=C(Br)C(F)=C1F,143.5
CC1=C(C)C(Br)=CC(=C1N)[N+]([O-])=O,153.0
ClC1=C(Br)C(=C(Cl)S1)S(Cl)(=O)=O,69.0
NS(=O)(=O)C1=C(F)C=C(Br)C(F)=C1,165.0
FC1=CC(=C(F)C=C1Br)S(Cl)(=O)=O,35.0
OC1=CC(F)=C(Br)C=C1F,52.0
COC1=CC(C=O)=C(OC)C=C1Br,133.5
ClC1=CC(Br)=CC(Cl)=C1S(Cl)(=O)=O,45.0
FC1=CC(Br)=CC(F)=C1C=O,77.5
OC(=O)C1=C(F)C=C(Br)C=C1F,203.0
OC1=C(F)C=C(Br)C=C1F,50.0
CC1=CC(Br)=CC(C)=C1O,76.0
CC1=CC(Br)=CC(C)=C1N=C=O,61.0
CC1=CC(Br)=CC(C)=C1N=C=S,79.5
CC1=C(C=C(Br)C=C1[N+]([O-])=O)[N+]([O-])=O,87.0
CC(C)(C)C1=CC(Br)=CC(=C1O)C(C)(C)C,83.0
CC1=CC(Br)=CC(Cl)=C1N,38.5
CC(=O)NC1=CC=C(Br)C=C1Cl,151.5
NC1=C(Cl)C=C(Br)C=C1,70.0
NS(=O)(=O)C1=C(Cl)C=C(Br)C=C1,174.0
OC(=O)C1=C(Cl)C=C(Br)C=C1,173.0
ClC1=C(C=CC(Br)=C1)N=C=S,46.0
ClC1=NC=CC(Br)=C1,19.0
FC1=C(I)C=CC(Br)=C1,48.0
CC(=O)NC1=CC=C(Br)C=C1F,156.0
NC1=C(F)C=C(Br)C=C1,40.0
FC1=C(C=O)C=CC(Br)=C1,61.0
NC(=O)C1=C(F)C=C(Br)C=C1,152.0
FC1=C(C=CC(Br)=C1)S(Cl)(=O)=O,64.5
OC(=O)C1=C(F)C=C(Br)C=C1,211.5
OCC1=C(F)C=C(Br)C=C1,32.0
FC1=C(CBr)C=CC(Br)=C1,35.0
BrC1=COC(C=O)=C1,56.0
COC1=CC(Br)=CC=C1CO,68.0
CC1=CC(Br)=CC(=C1N)[N+]([O-])=O,145.0
CC1=CC(Br)=CC=C1C(O)=O,183.0
CC1=CC(Br)=CC=C1N=C=O,49.0
OC(=O)C1=C(C=C(Br)C=C1)[N+]([O-])=O,167.0
NS(=O)(=O)C1=CC(=C(Br)C=C1)C(F)(F)F,187.0
NC1=CC(F)=C(Br)C(F)=C1,100.0
COC1=CC(F)=C(Br)C(F)=C1,28.0
OC1=CC(F)=C(Br)C(F)=C1,74.0
OC(=O)C1=CC(O)=C(Br)C(O)=C1,270.0
COC1=CC(=CC(OC)=C1Br)C(O)=O,256.0
CC1=CC(O)=CC(C)=C1Br,115.0
OC(=O)C1=CC(Cl)=C(Br)C=C1,222.0
OC1=CC(Cl)=C(Br)C=C1,66.0
BrC1=C(C=NC=C1)C#N,121.0
COC1=CC=C(Br)C(F)=C1,218.0
NS(=O)(=O)C1=CC(F)=C(Br)C=C1,139.0
OC(=O)C1=CC(F)=C(Br)C=C1,211.5
COC1=CC(N)=CC=C1Br,98.0
COC1=CC(O)=CC=C1Br,79.0
CC(=O)NC1=CC=C(Br)C(C)=C1,103.0
CC1=CC(=CC=C1Br)C(N)=O,179.5
CC1=CC(=CC=C1Br)S(N)(=O)=O,151.0
CC1=CC(=CC=C1Br)S(Cl)(=O)=O,59.0
CC1=CC(=CC=C1Br)C(O)=O,216.5
CC1=CC(=CC=C1Br)C#N,53.0
OC1=CC=C(C=C1)C1=CC=C(Br)C=C1,165.5
CC(C)(C)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,141.5
CC1=CC(F)=C(Br)C=C1[N+]([O-])=O,61.0
NS(=O)(=O)C1=CC=C(Br)C=C1,165.5
SCC1=CC=C(Br)C=C1,27.0
OC(=O)CCCBr,32.0
BrC\C=C\C(=O)OCC(=O)C1=CC=CC=C1,90.0
COC1=CC2=C(C=C1OC)C(CBr)=CC(=O)O2,201.5
OC(=O)C1=C(C=C(Br)C=C1)C(O)=O,163.0
CSC1=CC=C(Br)C=C1,38.5
BrC1=CC=C(\C=C\C2=CC=CC=C2)C=C1,139.0
CCCCC(=O)C1=CC=C(Br)C=C1,35.0
CSC1=NC=CC(Cl)=N1,-2.0
OC(=O)CC1=C(C=C(Cl)C=C1)C(F)(F)F,89.0
FC(F)(F)C1=NC2=CC=CC=C2C(Cl)=C1,32.0
ClC1=CC(=NC(=C1)C1=CC=CC=N1)C1=CC=CC=N1,150.0
COC1=CC(N)=C(OC)C=C1Cl,119.5
CC1=CC(=C(C)C=C1Cl)S(N)(=O)=O,191.0
CC1=CC(=C(C)C=C1Cl)S(Cl)(=O)=O,49.0
CC1=C(Cl)C(C)=C(Br)C(O)=C1Br,159.0
FC1=CC(Cl)=CC(F)=C1C#N,101.5
NC1=C(F)C=C(Cl)C=C1I,40.0
FC1=C(C=O)C=CC(Cl)=C1,59.0
FC1=C(C=CC(Cl)=C1)S(Cl)(=O)=O,36.0
OC(=O)\C=C\C1=C(F)C=C(Cl)C=C1,215.0
FC1=C(CC#N)C=CC(Cl)=C1,39.0
OC1=NC=CC(Cl)=C1,178.0
COC1=CC(Cl)=CC=C1CO,47.0
CC1=CC(Cl)=CC=C1CO,62.0
CC1=CC(Cl)=CC=C1N=C=O,38.0
CC1=CC(Cl)=CC=C1N=C=S,34.0
COC1=CC=C(Cl)C=C1[N+]([O-])=O,98.0
FC(F)(F)OC1=C(Cl)C=CC(=C1)C#N,37.0
OC(=O)CC1=CC(OC(F)(F)F)=C(Cl)C=C1,62.0
CC(=O)C1=CC=C(Cl)C(=C1)C(F)(F)F,62.0
OC(=O)C1=CC(=C(Cl)C=C1)C(F)(F)F,164.0
FC(F)(F)C1=C(Cl)C=CC(=C1)C#N,66.0
OCC1=CC(=C(Cl)C=C1)C(F)(F)F,45.0
FC(F)(F)C1=C(Cl)C=CC(CBr)=C1,38.0
OC1=CC(=C(Cl)C=C1)C(F)(F)F,44.0
OC(=O)CC1=CC(=C(Cl)C=C1)C(F)(F)F,83.0
NC1=CC(F)=C(Cl)C=C1,60.0
FC1=C(Cl)C=CC(C=O)=C1,47.0
OC(=O)C1=CC(F)=C(Cl)C=C1,191.5
FC1=C(Cl)C=CC(=C1)C#N,80.0
OC(=O)\C=C\C1=CC(F)=C(Cl)C=C1,243.0
OC1=CC(F)=C(Cl)C=C1,52.0
OC1=CC(I)=C(Cl)C=C1,76.0
[O-][N+](=O)C1=C(Cl)C=CNC1=O,223.0
CC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,98.0
[O-][N+](=O)C1=C(Cl)C=CC(C=O)=C1,63.0
NC(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,152.0
OCC1=CC(=C(Cl)C=C1)[N+]([O-])=O,63.0
OC(=O)\C=C\C1=CC(=C(Cl)C=C1)[N+]([O-])=O,187.0
[O-][N+](=O)C1=C(Cl)C=CC(=C1)N=C=O,66.0
[O-][N+](=O)C1=C(Cl)C=CC(=C1)N=C=S,66.0
[O-][N+](=O)C1=C(Cl)C=CN=C1,32.0
OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,179.5
ClC1=NC=NC2=C1C(=CS2)C1=CC=CC=C1,130.0
COC1=CC2=C(C=C1OC)C(Cl)=NC=N2,185.5
CC1=CC(Cl)=C(C=C1N=C=O)N=C=O,62.0
[O-][N+](=O)C1=CC=C(Cl)C2=NON=C12,98.0
FC(F)(F)C1=CC=CC2=C1N=CC=C2Cl,81.0
CC(C(O)=O)C1=CC=C(Cl)C=C1,57.0
ClC1=CC=C(C=C1)C(=O)CC#N,130.0
ClC1=CC=C(\C=C\C(=O)C2=CC=CC=C2)C=C1,115.0
NC(=O)\C=C\C1=CC=C(Cl)C=C1,212.5
N[C@H](CC1=CC=C(Cl)C=C1)C(O)=O,260.0
OC(C(O)=O)C1=CC=C(Cl)C=C1,119.5
CNC(=O)C1=CC(Cl)=CC=N1,42.0
ClC1=CC=C(OCC#N)C=C1,47.0
ClC1=CC=C(C=C1)C(=O)C1CC1,30.0
CS(=O)(=O)C1=CC=C(Cl)C=C1,97.0
ClC1=CC=C(C=C1)C#C,45.0
CCCCC(=O)C1=CC=C(Cl)C=C1,31.0
OC(=O)C1=C(F)C=C(C=C1)C#N,216.0
FC1=NC=CC(=C1)C#N,32.0
COC1=CC(=CC=C1)C1(CCN(C)CC1)C#N,45.0
CCC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,75.0
CCCCCCCOC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,54.0
CCCCCOC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,48.0
CCCCCC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C#N,129.0
CCCC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,65.0
O=C1CCC(CC1)(C#N)C1=CC=CC=C1,115.0
NS(=O)(=O)C1=CC=C(C=C1)C#N,169.5
O=C(C1=CC=CC=C1)C1=CC=C(C=C1)C#N,112.0
ClC(=O)C1=CC=C(C=C1)C#N,69.0
N#CC1=CC=C(C=C1)C1=CC=CC=C1,86.0
S=C=NC1=CC=C(C=C1)C#N,120.0
OC(=O)CC1=CC=C(C=C1)C#N,151.0
CC(=O)C1=CC=C(C=C1)C1CCCCC1,68.0
OC(=O)C1=CC=C(C=C1)C1CCCCC1,196.0
CCN(CC)C1=CC=C(C=C1)C(C)=O,48.0
CCN(CC)C1=CC=C(C=C1)C(O)=O,193.5
CCN(CC)C1=CC=C(C=C1)C#N,66.5
CCN(CC)C1=CC=C(C=O)C(O)=C1,62.0
COC1=CC(=CC=C1C=O)N(C)C,59.0
CN(C)C1=C(C=C(C=C1[N+]([O-])=O)C(O)=O)[N+]([O-])=O,249.0
CN(C)C1=CC=C(\C=C\C=O)C=C1,140.5
CCCCCCCCC(O)CCC,11.0
CCOC=CC(=O)C(F)(F)F,-30.0
CCOC1=CC=C(C(O)=O)C(F)=C1F,201.5
CCOC1=CC=C(C=C1)C(=O)NN,125.5
CCOC1=CC=C(CO)C=C1,33.0
CCOC=C1N=C(OC1=O)C1=CC=CC=C1,95.0
CCC1=CC=C(C=C1)C(N)=O,163.0
CCC1=CC=C(C=C1)S(Cl)(=O)=O,10.0
CCC1=CC=C(C=C1)C1=CC=CC=C1,35.0
NC(=O)C1=C(C=C(F)C=C1)C(F)(F)F,135.5
NS(=O)(=O)C1=C(C=C(F)C=C1)C(F)(F)F,167.0
FC1=CC(=C(C=C1)C#N)C(F)(F)F,44.0
OCC1=C(C=C(F)C=C1)C(F)(F)F,56.0
OC(=O)\C=C\C1=C(C=C(F)C=C1)C(F)(F)F,182.0
OC1=C(C=C(F)C=C1)C(F)(F)F,52.0
CC1=C(C)C(F)=CC=C1N,44.0
CC(=O)C1=CC=C(F)C=C1O,31.5
COC1=CC(F)=CC=C1C(C)=O,52.0
COC1=CC(F)=CC=C1C=O,61.0
COC1=CC(F)=CC=C1C#N,76.0
CC1=CC(F)=CC=C1C(O)=O,170.0
CC1=CC(F)=CC=C1C#N,72.0
CC1=CC(F)=CC=C1CC(O)=O,97.5
OC(=O)C1=CC(OC(F)(F)F)=C(F)C=C1,88.0
NC(=O)C1=CC(=C(F)C=C1)C(F)(F)F,84.5
NS(=O)(=O)C1=CC(=C(F)C=C1)C(F)(F)F,162.0
OC(=O)C1=CC(=C(F)C=C1)C(F)(F)F,115.0
FC1=C(C=C(C=C1)C#N)C(F)(F)F,68.0
CC1=CC(=CC(C)=C1F)C(O)=O,166.0
CC1=CC(CBr)=CC(C)=C1F,45.0
